Home_ID,City,Energy_Consumption_kWh,Occupancy,Temperature_C,Humidity_%,HVAC_Usage_kWh,Kitchen_Usage_kWh,Electronics_Usage_kWh,Log_Energy_Consumption
Home_9,Delhi,-0.47107108265932307,0,26.37,62.81,-0.5885542282328651,0.27313730667376823,-1.3808748930838863,1.3711807233098425
Home_1,Pune,-2.2401875061386067,1,18.56,61.95,-1.1591046009330925,-0.07243114812603978,2.1523063125979838,0.6151856390902335
Home_5,Ahmedabad,-1.0720627863293188,1,23.25,68.5,,1.6554111258729978,-1.044381444923708,1.172482137234565
Home_10,Pune,-1.0466687706812912,1,21.6,32.33,0.1590635015122601,0.29782076773089666,0.36889103734904,1.1817271953786161
Home_7,Chennai,-0.183272238648339,1,26.7,40.84,1.1230968898678173,-0.9610357461826873,0.604436451061165,1.4539530095937052
Home_10,Ahmedabad,-0.6488291921955192,1,31.25,56.53,-0.4311610219707336,-0.14648153129742672,-0.9097840656596368,1.3164082336557241
Home_6,Chennai,0.3246080743122206,1,16.78,39.46,2.067456127440608,0.6433892225307046,0.4361897269810758,1.5851452198650557
Home_9,Mumbai,-0.5895764890167873,1,23.53,37.14,-1.0213855454537273,1.0136411383876411,-0.9097840656596368,1.33500106673234
Home_4,Chennai,-0.6996172234915752,0,24.23,55.33,0.8476587789090861,0.3225042287880259,-0.3040958589713165,1.3001916620664788
Home_2,Ahmedabad,0.2061026679547567,0,28.25,55.42,0.0016702952501285405,-0.4426830639829762,0.53713776142913,1.556037135706985
Home_4,Hyderabad,0.12145594912799665,1,27.27,73.04,0.21808595386055998,0.24845384561663894,-0.5732906174994589,1.534714366238164
Home_6,Kolkata,1.8397843413112245,1,30.4,87.08,-0.19507121257753626,2.0503465027870633,-1.7846670308761003,1.8976198599275322
Home_9,Kolkata,0.5108308557310921,1,23.72,58.42,0.17873765229502672,-0.3192657586973307,-0.4050438934193698,1.62924053973028
Home_5,Chennai,-0.581111817134111,1,24.77,48.99,0.4935240648192898,-0.8623019019541711,-1.2126281690037972,1.3376291891386096
Home_10,Delhi,-0.8519813173797428,1,23.66,75.97,-0.03767800631540473,0.7421230667592208,-0.13584913489122738,1.2499017362143359
Home_1,Mumbai,1.0779638718703843,1,24.05,43.43,1.3198383976954815,-0.6895176745542672,-1.4481735827159221,1.7526720805200082
Home_5,Mumbai,0.35000208996024845,0,36.13,51.89,1.910062921178475,0.8408569109877371,2.0850076229659487,1.5912739418064292
Home_9,Hyderabad,0.5192955276137686,1,27.41,58.24,-0.21474536336030212,-0.22053191446881448,0.5034884166131116,1.631199404215613
Home_7,Chennai,0.663194949619261,1,24.14,77.12,-0.9230147915398949,-0.6895176745542672,-0.9770827552916725,1.6639260977181702
Home_1,Hyderabad,-0.6572938640781948,1,21.77,71.93,-1.0607338470192607,-0.936352285125558,-1.7510176860600826,1.3137236682850553
Home_4,Mumbai,0.9171351060995406,1,24.76,45.68,-0.03767800631540473,1.4085765153017067,-1.1453294793717619,1.7191887763932197
Home_4,Ahmedabad,0.36693143372560094,0,24.62,80.48,-0.13604876022923637,1.2111088268446735,0.7390338303252366,1.5953389880545987
Home_5,Kolkata,0.3330727461948965,1,19.0,52.82,0.5131982156020565,-1.2572372788682369,-0.539641272683441,1.5871923034867808
Home_10,Bangalore,-1.351396958457627,1,19.46,86.5,-0.9033406407571282,0.14972000138812191,0.9409298992213432,1.0647107369924282
Home_1,Delhi,0.8748117466861609,1,22.27,57.2,-0.03767800631540473,-0.29458229764020144,0.03239758918886175,1.7101878155342434
Home_7,Mumbai,,0,24.11,44.52,0.6509172710814222,0.6927561446449624,2.3205530366780738,
Home_9,Pune,0.18070865230672825,1,24.48,44.6,0.17873765229502672,-0.39331614186871766,-1.279926858635833,1.5496879080283263
Home_1,Bangalore,0.35846676184292436,1,,55.64,-0.155722911012003,2.12439688595845,-0.8424853760276013,1.5933085305042167
Home_3,Kolkata,1.1964692782278488,1,23.25,53.17,0.9066812312573861,-0.023064226011781264,1.479319416277628,1.776645831418007
Home_10,Lucknow,1.5181268097695366,0,27.68,66.33,-0.23441951414306877,0.3471876898451552,0.26794300290098666,1.8389610707123492
Home_7,Mumbai,-1.2328915521001629,1,21.12,76.58,-0.5688800774500985,-1.0597695904112034,-0.0012517556271557592,1.1118575154181303
Home_1,Bangalore,0.35846676184292436,1,26.53,66.33,-0.33279026805690115,1.704778047987256,0.09969627882089754,1.5933085305042167
Home_10,Jaipur,-2.1216820997811427,1,25.96,89.97,-0.23441951414306877,-1.3312876620396237,2.2196050022300198,0.688134638736401
Home_7,Chennai,0.12145594912799665,1,20.14,81.98,0.7296138742124879,0.8902238331019947,-0.6405893071314943,1.534714366238164
Home_5,Jaipur,-0.7165465672569271,0,16.44,45.18,-1.1984529024986255,0.2237703845595097,1.1091766233014315,1.2947271675944
Home_3,Lucknow,2.758201240581571,0,27.33,54.28,1.4182091516093138,-0.2698988365830726,-0.9097840656596368,2.048337796628502
Home_10,Bangalore,0.4261841369043326,0,24.17,79.4,-0.37213856962243447,-1.15850343463972,-0.4050438934193698,1.6094379124341003
Home_3,Bangalore,0.9425291217475691,1,19.01,57.32,0.7296138742124879,-0.8623019019541711,1.1428259681174497,1.724550719534605
Home_8,Lucknow,1.0271758405743285,1,20.31,60.63,-0.8049698868432962,-0.34394921975445997,-1.044381444923708,1.742219023667919
Home_7,Mumbai,0.6208715902058812,0,22.83,56.35,0.17873765229502672,0.0016192350453479954,-1.6500696516120288,1.6544112780768316
Home_8,Chennai,1.255721981406581,1,18.96,88.3,0.591894818733123,-0.8623019019541711,-0.4050438934193698,1.7884205679625405
Home_3,Delhi,-0.8181226298490394,1,37.02,62.96,-0.5492059266673323,0.8655403720448663,-0.539641272683441,1.2612978709452054
Home_10,Jaipur,-0.5641824733687592,0,21.46,60.94,-0.9033406407571282,0.7174396057020915,-0.0012517556271557592,1.3428648031925547
Home_8,Lucknow,-0.775799270435659,1,27.07,58.05,-0.6475766805811642,-1.4300215062681403,-0.20314782452326277,1.275362800412609
Home_6,Hyderabad,-0.2594542855924232,1,31.78,52.31,-0.47050932353626607,-0.8376184408970418,-0.47234258305140525,1.4327007339340463
Home_1,Ahmedabad,-0.2171309261790428,1,20.33,57.8,-0.23441951414306877,0.14972000138812191,-0.7751866863955655,1.4445632692438664
Home_10,Lucknow,-0.767334598552983,1,27.82,46.5,-1.1394304501503263,1.6307276648158684,0.8063325199572716,1.2781522025001875
Home_10,Lucknow,-2.6803504440377592,1,17.79,45.54,0.06069274759842846,1.778828431158643,0.16699496845293338,0.28517894223366247
Home_6,Ahmedabad,0.8663470748034843,1,24.77,60.66,1.1624451914333498,-0.640150752440009,0.9745792440373615,1.7083778602890038
Home_1,Jaipur,0.4346488087870085,1,28.38,77.69,0.06069274759842846,1.186425365787545,-0.03490110044317366,1.6114359150967734
Home_9,Chennai,-0.2171309261790428,1,29.81,51.48,-1.5919359181539547,1.680094586930127,0.30159234771700494,1.4445632692438664
Home_2,Pune,0.01141521465320871,1,18.89,69.53,0.021344446032895176,-0.9610357461826873,-1.2126281690037972,1.506297153514587
Home_7,Lucknow,0.29921405866419276,1,20.74,63.33,-0.47050932353626607,0.12503654033099348,1.075527278485414,1.5789787049493917
Home_7,Chennai,0.19763799607208077,1,9.906250000000004,53.37,0.7492880249952545,0.7668065278163501,0.8063325199572716,1.5539252025038417
Home_6,Delhi,0.2907493867815162,1,20.53,71.72,-0.8443181884088291,-1.3806545841538822,-0.539641272683441,1.5769147207285403
Home_7,Hyderabad,-0.15787822300031118,0,16.23,44.53,0.06069274759842846,-0.6648342134971379,-0.16949847970724488,1.4609379041156565
Home_10,Jaipur,-0.1494135511176352,0,18.44,69.34,-1.5722617673711885,-1.15850343463972,-0.13584913489122738,1.463255402256019
Home_10,Ahmedabad,1.6281675442443246,1,19.77,41.97,0.8673329296918528,-0.023064226011781264,-1.0107321001076905,1.8594181177018698
Home_3,Pune,0.19763799607208077,1,22.65,66.67,1.339512548478248,0.7668065278163501,0.604436451061165,1.5539252025038417
Home_1,Delhi,-0.22559559806171905,1,24.77,54.99,-0.21474536336030212,-1.2572372788682369,-0.13584913489122738,1.4422019930581866
Home_7,Ahmedabad,-0.183272238648339,1,22.34,64.62,0.1197151999467276,1.2111088268446735,1.8158128644378062,1.4539530095937052
Home_1,Delhi,-0.08169617605622702,0,30.58,62.56,0.21808595386055998,0.4706049951308006,-0.5059919278674231,1.4816045409242156
Home_9,Bangalore,-0.5980411608994629,0,14.53,66.4,1.0837485883022842,-1.8002734221250767,-0.4050438934193698,1.332366019094335
Home_10,Kolkata,-0.1494135511176352,1,26.47,51.74,-0.41148687118796695,0.9642742162733825,-0.47234258305140525,1.463255402256019
Home_1,Pune,1.2895806689372842,0,30.28,78.64,-1.690306672067787,-0.7142011356113964,1.5466181059096629,1.7950872593207297
Home_8,Ahmedabad,0.9425291217475691,0,25.09,81.82,0.9066812312573861,1.7294615090443854,0.4025403821650583,1.724550719534605
Home_3,Ahmedabad,-0.725011239139603,1,22.2,67.34,0.7296138742124879,0.7421230667592208,-1.6500696516120288,1.2919836816486494
Home_4,Mumbai,0.5362248713791206,1,19.1,65.49,0.2771084062088591,0.050986157159605694,0.8399818647732898,1.6351056591826783
Home_3,Mumbai,0.6547302777365844,1,23.68,54.02,,1.186425365787545,-0.3040958589713165,1.6620303625532709
Home_5,Bangalore,-0.6488291921955192,1,27.59,63.57,0.7492880249952545,0.5446553783021876,-1.0107321001076905,1.3164082336557241
Home_7,Bangalore,-0.2171309261790428,1,13.83,55.86,-0.8639923391915957,-1.7262230389536894,-1.044381444923708,1.4445632692438664
Home_6,Pune,-0.3610303481845351,1,25.68,45.87,-0.3524644188396678,0.914907294159124,-0.337745203787334,1.4036429994545037
Home_5,Pune,-0.8096579579663631,1,27.76,44.25,0.021344446032895176,-0.7882515187827838,0.03239758918886175,1.264126727145683
Home_10,Jaipur,-0.34410100441918323,1,19.33,56.67,,-1.4547049673252692,0.4025403821650583,1.4085449700547104
Home_6,Ahmedabad,0.2061026679547567,0,26.33,65.57,-0.9426889423226614,1.1617419047304158,0.7390338303252366,1.556037135706985
Home_3,Lucknow,0.03680923030123655,1,20.8,33.39,0.2771084062088591,-0.8623019019541711,0.5707871062451466,1.5129270120532565
Home_1,Ahmedabad,0.8748117466861609,1,25.54,73.26,0.9263553820401527,-0.6154672913828798,1.2774233473815213,1.7101878155342434
Home_2,Kolkata,-0.2171309261790428,1,15.75,57.19,-1.2378012040641584,-0.7882515187827838,-1.1453294793717619,1.4445632692438664
Home_7,Ahmedabad,1.9413604039033365,1,17.39,66.86,0.0016702952501285405,-0.29458229764020144,0.8736312095893074,1.9154509415706047
Home_6,Ahmedabad,-0.20866625429636715,1,21.55,76.69,1.3198383976954815,0.6433892225307046,-1.246277513819815,1.4469189829363254
Home_8,Chennai,-1.1143861457426987,1,31.3,49.25,0.9460295328229194,-0.5661003692686216,-0.539641272683441,1.1568811967920856
Home_10,Kolkata,0.045273902183912494,0,20.66,54.6,0.2771084062088591,-0.7882515187827838,0.8399818647732898,1.5151272329628591
Home_3,Ahmedabad,-1.910065302714243,1,29.22,56.51,-0.6672508313639309,0.050986157159605694,1.243774002565503,0.8064758658669485
Home_4,Pune,0.45157815255236106,0,22.83,38.41,1.851040468830176,1.6060442037587392,1.3783713818295746,1.6154199841116479
Home_8,Bangalore,-0.5387884577207313,1,22.92,58.12,1.0640744375195175,0.7174396057020915,0.7390338303252366,1.3506671834767394
Home_3,Mumbai,0.2061026679547567,0,29.77,74.15,0.6902655726469547,-1.5287553504966567,1.5466181059096629,1.556037135706985
Home_4,Ahmedabad,-0.8435166454970672,1,,43.55,0.9263553820401527,0.6927561446449624,-0.3713945486033515,1.252762968495368
Home_3,Lucknow,-0.31024231688847914,1,31.73,72.95,-0.2540936649258354,-0.6895176745542672,1.3110726921975389,1.4182774069729414
Home_10,Hyderabad,0.2061026679547567,0,25.93,73.71,-0.7852957360605299,1.9516126585585472,-0.06855044525919157,1.556037135706985
Home_10,Hyderabad,0.9171351060995406,1,31.84,70.53,-0.47050932353626607,0.24845384561663894,0.4025403821650583,1.7191887763932197
Home_5,Kolkata,,1,23.57,50.2,-0.27376781570860126,0.9889576773305118,-0.20314782452326277,
Home_10,Kolkata,0.561618887027149,0,29.57,65.58,2.1658268813544392,0.3965546119594129,-1.246277513819815,1.6409365794934714
Home_2,Jaipur,0.2230320117201086,1,21.39,29.15,-0.5098576251017993,0.4459215340736714,-0.2367971693392807,1.5602476682433286
Home_5,Bangalore,0.4431134806696845,1,19.89,72.37,0.7099397234297212,-0.7882515187827838,0.7390338303252366,1.6134299337036377
Home_4,Pune,-1.241356223982839,0,22.16,66.73,-2.398576100247379,1.704778047987256,1.0082285888533788,1.1085626195212777
Home_6,Jaipur,-1.7661658807087512,1,22.83,66.42,-0.7852957360605299,0.0016192350453479954,-1.279926858635833,0.8796267475025636
Home_3,Pune,-0.6742232078435471,1,,44.15,-0.07702630788093723,-1.15850343463972,-0.4050438934193698,1.308332819650179
Home_9,Hyderabad,2.6016048107520655,1,20.82,56.29,-0.7065991329294637,-0.14648153129742672,1.3783713818295746,2.0241930674493576
Home_8,Kolkata,0.7732356840940489,1,22.28,52.3,0.2771084062088591,0.27313730667376823,-1.6500696516120288,1.6882490928583902
Home_8,Pune,0.7309123246806691,0,28.79,65.13,-2.33955364789908,0.8655403720448663,0.8063325199572716,1.6789639750827108
Home_7,Ahmedabad,-0.1494135511176352,1,,40.6,0.9853778343884518,0.17440346244525118,1.3110726921975389,1.463255402256019
Home_3,Bangalore,-1.0297394269159392,0,15.52,66.3,-0.529531775884566,0.8161734499306078,-0.8088360312115834,1.1878434223960523
Home_1,Jaipur,-0.682687879726223,1,15.53,58.72,-1.0017113946709606,0.8655403720448663,0.5034884166131116,1.3056264580524357
Home_4,Jaipur,1.467338778473481,1,27.33,96.28,-1.8083515767643858,-1.15850343463972,-0.7751866863955655,1.8293763327993617
Home_7,Pune,-2.2740461936693106,0,15.14,79.11,-1.7493291244160862,-0.8623019019541711,-0.3040958589713165,0.5933268452777344
Home_6,Ahmedabad,0.6547302777365844,1,24.29,,,0.6433892225307046,0.13334562363691507,1.6620303625532709
Home_7,Lucknow,1.2387926376412286,1,18.92,62.39,-0.4901834743190327,-0.22053191446881448,1.6812154851737346,1.7850704810772584
Home_9,Bangalore,-0.4626064107766468,1,19.11,84.23,-0.9230147915398949,0.050986157159605694,0.8736312095893074,1.3737155789130306
Home_4,Chennai,-0.4541417388939712,1,23.75,48.53,0.1197151999467276,-0.5661003692686216,-0.8424853760276013,1.3762440252663892
Home_6,Delhi,0.2568906992508124,0,22.72,90.15,-1.5919359181539547,1.5566772816444807,0.53713776142913,1.5686159179138452
Home_10,Kolkata,-1.546084411759175,0,25.53,42.35,-0.8049698868432962,1.9269291975014178,-0.20314782452326277,0.9820784724121582
Home_4,Chennai,0.18917332418940483,1,27.94,34.91,0.4541757632537573,0.4952884561879299,-0.337745203787334,1.551808799597464
Home_1,Pune,0.6885889652672882,1,23.84,42.41,0.3951533109054582,-1.2819207399253656,0.26794300290098666,1.6695918352538475
Home_8,Bangalore,-0.2509896137097469,1,20.01,46.57,1.9494112227440084,0.9642742162733825,0.06604693400488004,1.4350845252893227
Home_5,Ahmedabad,-0.183272238648339,1,25.96,67.79,1.0837485883022842,1.7294615090443854,0.30159234771700494,1.4539530095937052
Home_6,Chennai,-0.6488291921955192,1,21.15,71.45,0.33613085855715824,0.2237703845595097,-1.1453294793717619,1.3164082336557241
Home_6,Mumbai,1.0694991999877084,1,17.27,66.56,0.8083104773435537,-1.2325538178111075,1.176475312933468,1.7509374747078
Home_8,Kolkata,-0.5049297701900272,0,24.46,50.11,1.142771040650584,0.026302696102477253,-0.337745203787334,1.3609765531356006
Home_1,Hyderabad,-0.7588699266703072,0,19.22,65.89,0.6312431202986563,1.3838930542445775,-2.08751113422026,1.2809338454620642
Home_6,Mumbai,-1.563013755524527,1,19.15,49.74,1.280490096129949,0.5446553783021876,-0.8761347208436189,0.9745596399981308
Home_6,Lucknow,-1.359861630340303,0,21.91,,-0.23441951414306877,0.8408569109877371,1.5129687610936462,1.0612565021243408
Home_6,Chennai,1.2133986219932007,1,28.75,71.66,-1.4738910134573562,0.050986157159605694,0.4361897269810758,1.780024213009634
Home_10,Kolkata,1.9667544195513649,1,12.37,62.04,-0.6082283790156318,-0.5414169082114928,-0.10219979007520907,1.9198594718553708
Home_3,Bangalore,-0.437212395128619,1,26.53,75.78,-0.7065991329294637,2.914267639786581,-0.2367971693392807,1.3812818192963463
Home_8,Jaipur,-0.7165465672569271,1,27.52,79.09,-1.9067223306782182,-0.8129349798399126,-0.539641272683441,1.2947271675944
Home_8,Hyderabad,0.7055183090326407,1,23.4,20.19,1.3001642469127148,1.2357922879018026,0.06604693400488004,1.673351238177753
Home_3,Delhi,-2.544915693914943,1,21.14,59.61,-0.6279025297983983,0.5693388393593168,-0.539641272683441,0.3987761199573678
Home_6,Mumbai,0.18917332418940483,1,24.03,65.37,-0.6475766805811642,1.3098426710731905,-0.6069399623154764,1.551808799597464
Home_8,Delhi,-0.234060269944395,1,16.02,70.61,-0.3524644188396678,0.7174396057020915,-1.044381444923708,1.4398351280479207
Home_1,Pune,0.2568906992508124,1,23.6,69.99,0.1590635015122601,0.6433892225307046,0.4698390717970933,1.5686159179138452
Home_5,Jaipur,-0.39488903571523926,0,23.99,79.86,0.0016702952501285405,-0.17116499235455598,-0.8424853760276013,1.3937663759585914
Home_7,Delhi,0.2568906992508124,1,30.05,59.36,-1.2181270532813921,0.7914899888734793,-1.4481735827159221,1.5686159179138452
Home_7,Lucknow,-0.47107108265932307,1,26.48,56.75,0.47384991403652393,1.6554111258729978,0.30159234771700494,1.3711807233098425
Home_1,Delhi,,1,23.59,83.46,-1.9067223306782182,-0.640150752440009,1.479319416277628,
Home_7,Lucknow,0.40925479313898067,1,22.35,43.47,-0.9623630931054281,-0.5167334471543635,1.647566140357717,1.6054298910365616
Home_10,Lucknow,1.4250154190601005,0,19.7,63.58,-1.7886774259816192,0.27313730667376823,0.23429365808496838,1.8213182714695995
Home_10,Mumbai,0.6293362620885565,1,22.88,37.89,-0.6082283790156318,-1.306604200982495,0.09969627882089754,1.6563214983329508
Home_4,Bangalore,0.03680923030123655,1,26.01,59.71,-0.9820372438881944,0.3225042287880259,-0.5059919278674231,1.5129270120532565
Home_1,Delhi,-0.767334598552983,1,30.56,53.83,1.6739731117852779,-0.640150752440009,1.5129687610936462,1.2781522025001875
Home_8,Lucknow,1.4419447628254525,1,20.27,,-0.6672508313639309,1.0630080605018988,0.5707871062451466,1.824549292051046
Home_10,Hyderabad,-0.06476683229087513,0,19.36,81.7,-0.19507121257753626,0.6680726835878339,0.16699496845293338,1.4861396960896067
Home_8,Pune,-0.07323150417355107,1,27.53,38.13,-0.7656215852777633,-1.5534388115537858,0.9409298992213432,1.4838746894587547
Home_2,Chennai,0.3753961056082763,1,21.45,45.49,0.7099397234297212,0.4706049951308006,1.5802674507256813,1.597365331199831
Home_6,Hyderabad,-1.7407718650607227,1,,58.36,0.23776010464332664,-0.09711460918316903,-0.2704465141552982,0.8919980393051105
Home_4,Mumbai,-1.7661658807087512,1,22.46,53.38,-1.4542168626745895,-1.8743238052964641,0.4025403821650583,0.8796267475025636
Home_1,Jaipur,-2.130146771663819,1,23.13,48.37,-1.8870481798954515,-0.5414169082114928,0.6380857958771825,0.6830968447064438
Home_5,Pune,1.3319040283506647,0,19.23,74.27,0.23776010464332664,0.6680726835878339,0.09969627882089754,1.803358605071407
Home_4,Delhi,1.0356405124570045,0,31.4,56.81,-0.155722911012003,-0.2698988365830726,-1.0780307897397259,1.7439688053917064
Home_6,Hyderabad,-0.022443472877494774,1,24.13,49.49,0.5722206679503563,0.7421230667592208,-0.43869323823538736,1.4973884086254776
Home_8,Jaipur,0.2568906992508124,0,20.8,74.76,-1.1000821485847931,0.4952884561879299,-0.10219979007520907,1.5686159179138452
Home_1,Lucknow,-0.581111817134111,0,28.12,50.07,-0.8836664899743619,1.087691521559028,0.23429365808496838,1.3376291891386096
Home_6,Chennai,0.5277601994964446,0,27.24,90.0,-1.0017113946709606,-0.09711460918316903,-0.9097840656596368,1.6331544390514163
Home_3,Kolkata,0.1299206210106726,1,22.11,58.3,0.19841180307779335,1.3838930542445775,-1.246277513819815,1.536867219599265
Home_9,Hyderabad,-0.8011932860836871,1,24.35,52.99,0.47384991403652393,0.5940223004164461,1.176475312933468,1.2669476034873244
Home_6,Lucknow,1.2726513251719322,1,17.75,53.98,0.7689621757780212,1.0136411383876411,-0.06855044525919157,1.791759469228055
Home_3,Mumbai,-0.15787822300031118,1,27.99,57.26,0.4541757632537573,-2.5160937927818208,-0.0012517556271557592,1.4609379041156565
Home_3,Ahmedabad,-1.1990328645694588,1,26.47,61.22,1.1821193422161165,-0.34394921975445997,-1.279926858635833,1.1249295969854831
Home_8,Kolkata,-0.1494135511176352,1,22.24,47.43,-0.17539706179476963,0.3965546119594129,0.8399818647732898,1.463255402256019
Home_10,Mumbai,-1.0212747550332628,0,21.07,70.19,0.021344446032895176,-0.24521537552594375,0.6717351406932,1.1908875647772805
Home_3,Ahmedabad,-0.826587301731715,1,22.58,67.1,0.8083104773435537,-1.0104026682969454,0.16699496845293338,1.2584609896100056
Home_4,Kolkata,-0.327171660653831,0,20.98,52.4,0.21808595386055998,0.8161734499306078,1.3783713818295746,1.413423028508143
Home_8,Hyderabad,1.8482490131939004,1,23.96,60.68,1.8707146196129425,-0.7635680577256545,0.30159234771700494,1.8991179875485542
Home_5,Ahmedabad,-0.00551412911214288,0,21.63,92.72,0.3951533109054582,0.3965546119594129,-0.13584913489122738,1.501852701754163
Home_1,Bangalore,2.0090777789647447,0,29.37,59.43,0.5722206679503563,0.3965546119594129,-0.2704465141552982,1.927164106234258
Home_10,Ahmedabad,,0,12.86,65.01,-0.72627328371223,0.3225042287880259,1.243774002565503,
Home_2,Ahmedabad,2.3307353105064323,1,24.8,62.47,1.1034227390850508,0.9889576773305118,0.5707871062451466,1.9810014688665833
Home_9,Pune,0.0029505427705327617,1,22.63,65.52,-0.6475766805811642,0.9642742162733825,-0.03490110044317366,1.5040773967762742
Home_7,Jaipur,0.3923254493736288,1,29.45,42.52,-0.7065991329294637,-0.39331614186871766,-0.6405893071314943,1.601405740736836
Home_10,Delhi,-0.38642436383256296,1,26.28,29.23,0.2771084062088591,-1.4300215062681403,1.0418779336693964,1.3962446919730587
Home_3,Pune,0.3923254493736288,1,25.77,37.84,-0.155722911012003,0.7668065278163501,-0.06855044525919157,1.601405740736836
Home_8,Jaipur,0.7309123246806691,1,21.53,55.32,-1.0017113946709606,-0.7635680577256545,-2.1211604790362784,1.6789639750827108
Home_6,Pune,1.0187111686916528,0,20.87,65.91,-0.17539706179476963,-1.2325538178111075,-1.1116801345557439,1.7404661748405046
Home_1,Mumbai,-0.7842639423183353,1,21.54,,0.3951533109054582,0.5446553783021876,-0.10219979007520907,1.2725655957915476
Home_7,Kolkata,1.7043495911884088,0,19.72,51.05,,-1.3312876620396237,1.8494622092538244,1.873339456220478
Home_8,Bangalore,-0.826587301731715,1,23.67,61.49,0.9263553820401527,-0.12179807024029747,0.20064431326895088,1.2584609896100056
Home_7,Bangalore,-0.962022051854531,0,24.88,60.42,-1.690306672067787,-0.5167334471543635,0.7390338303252366,1.2119409739751128
Home_2,Kolkata,-1.156709505156079,0,19.56,80.55,-0.5492059266673323,1.0383245994447694,0.26794300290098666,1.1410330045520618
Home_2,Kolkata,0.2568906992508124,1,17.85,60.52,-0.37213856962243447,0.1003530792738642,-1.1789788241877797,1.5686159179138452
Home_2,Ahmedabad,0.01987988653588466,1,24.12,75.55,0.35580500933992487,0.026302696102477253,-1.2126281690037972,1.5085119938441398
Home_9,Pune,-1.012810083150587,1,25.3,59.14,0.532872366384823,-0.9610357461826873,0.8399818647732898,1.1939224684724346
Home_5,Ahmedabad,0.8324883872727811,1,23.62,42.97,2.0871302782233734,1.2111088268446735,0.03239758918886175,1.7011051009599243
Home_10,Mumbai,-2.3671575843787473,0,16.56,65.57,-0.45083517275349944,-0.7142011356113964,0.5034884166131116,0.5306282510621704
Home_3,Kolkata,-0.5218591139553791,1,33.08,62.45,-1.946070632243751,0.7174396057020915,-1.044381444923708,1.355835153635182
Home_5,Ahmedabad,-0.13248420735228333,1,27.02,50.27,1.0640744375195175,0.42123807301654215,-1.1453294793717619,1.4678743481123135
Home_7,Pune,0.9509937936302444,1,20.14,47.7,0.1590635015122601,0.7914899888734793,-0.3713945486033515,1.7263316639055997
Home_3,Jaipur,-0.9958807393852351,1,19.18,32.75,0.35580500933992487,-1.3806545841538822,-0.5732906174994589,1.199964782928397
Home_1,Delhi,0.35000208996024845,1,17.26,44.46,0.296782556991625,-0.29458229764020144,0.53713776142913,1.5912739418064292
Home_3,Jaipur,-0.8858400049104469,1,,30.74,0.35580500933992487,0.3225042287880259,0.7390338303252366,1.2383742310432684
Home_8,Pune,-1.2328915521001629,1,19.11,60.5,-1.769003275198853,1.0136411383876411,0.4698390717970933,1.1118575154181303
Home_9,Ahmedabad,-1.7577012088260748,1,21.64,64.62,-1.2771495056296913,0.12503654033099348,0.20064431326895088,0.883767540168595
Home_2,Jaipur,0.045273902183912494,0,21.26,88.94,-0.05735215709817059,-0.5907838303257509,0.26794300290098666,1.5151272329628591
Home_4,Jaipur,0.01141521465320871,1,18.11,30.93,-0.6279025297983983,0.026302696102477253,0.20064431326895088,1.506297153514587
Home_1,Delhi,0.15531463665870104,1,21.63,52.83,-1.946070632243751,-1.0350861293540747,-0.03490110044317366,1.5432981099295553
Home_3,Pune,-2.172470131077199,1,20.81,67.83,-0.6869249821466975,-0.9610357461826873,-2.0538617894042424,0.6575200029167942
Home_10,Mumbai,0.5785482307925003,1,26.84,67.07,-0.9623630931054281,0.1003530792738642,0.9072805544053248,1.6448050562713916
Home_8,Chennai,-0.09016084793890296,1,20.85,38.55,-0.17539706179476963,-0.9857192072398165,0.36889103734904,1.4793292270870801
Home_3,Delhi,0.9171351060995406,1,20.81,54.68,-1.257475354846925,0.27313730667376823,-1.0107321001076905,1.7191887763932197
Home_10,Delhi,-1.1990328645694588,0,21.58,44.41,0.9066812312573861,-1.306604200982495,-0.2367971693392807,1.1249295969854831
Home_3,Bangalore,1.1626105906971451,1,32.17,60.65,1.5165799055231461,0.3225042287880259,-0.20314782452326277,1.7698546338400052
Home_8,Lucknow,0.6462656058539085,0,24.58,41.15,0.04101859681566182,0.7914899888734793,-0.8424853760276013,1.6601310267496185
Home_6,Pune,1.3911567315293962,1,15.89,56.92,0.021344446032895176,0.2237703845595097,1.4456700714616098,1.814824742159051
Home_5,Ahmedabad,-0.8519813173797428,1,15.35,43.95,0.532872366384823,-0.12179807024029747,1.3110726921975389,1.2499017362143359
Home_10,Pune,0.01141521465320871,1,20.76,48.56,1.0247261359539843,-0.24521537552594375,-0.741537341579548,1.506297153514587
Home_7,Lucknow,-0.6234351765474914,1,26.57,64.99,-1.2181270532813921,0.6680726835878339,-1.7846670308761003,1.324418957401803
Home_5,Kolkata,-0.581111817134111,1,14.18,56.38,0.5131982156020565,-0.4920499860972347,1.7148648299897529,1.3376291891386096
Home_5,Hyderabad,0.2738200430161643,1,19.47,57.74,1.221467643781649,0.8655403720448663,-0.8761347208436189,1.572773928062509
Home_3,Kolkata,-0.6742232078435471,0,27.2,46.81,2.2641976352682724,0.14972000138812191,1.6812154851737346,1.308332819650179
Home_4,Lucknow,,1,30.57,35.92,0.5131982156020565,1.5813607427016099,1.6812154851737346,
Home_7,Mumbai,0.7139829809153166,0,,64.0,0.5525465171675897,2.3218645744154833,-0.2367971693392807,1.6752256529721035
